rec_id,obc_timeStamp,gps_utcTime,gps_latitude,gps_longitude,gps_fixQuality,gps_dilution,gps_speed,lfm_netCounts,lfm_posCounts,lfm_temperature,lfm_integratedCorrFlow,lfm_instantFlow,gfs_gasFlow,gfs_gasTemp,gfs_netGasVolume,jm3_netjoule,jm3_voltage,jm3_current,sup_VoltageIn,all_energy,message_id,volt_voltage,volt_difference,Lap,Time
11766,1688798227.45,06.37.06,-8.895368517,116.3031448,1.0,0.8,0.0,92289.0,92971.0,30.7,15.118,0.0,,,,12003.287,13242.0,-22.0,16002.0,17.10132,504_202307_08_0617_35_0011717,,,2,6.618736111146667
11767,1688798227.55,06.37.06,-8.895368517,116.3031448,1.0,0.8,0.0,92289.0,92971.0,30.8,15.118,-0.0006,,,,12003.287,13242.0,-22.0,16014.0,17.10132,504_202307_08_0617_35_0011718,,,2,6.6187638888533336
11768,1688798227.64,06.37.06,-8.895368517,116.3031448,1.0,0.8,0.0,92289.0,92971.0,30.8,15.118,0.0,,,,12003.287,13238.0,-18.0,16019.0,17.10132,504_202307_08_0617_35_0011719,,,2,6.618788888888889
11769,1688798227.74,06.37.06,-8.895368517,116.3031448,1.0,0.8,0.0,92289.0,92971.0,30.9,15.118,0.0,,,,12003.287,13238.0,-18.0,16023.0,17.10132,504_202307_08_0617_35_0011720,,,2,6.6188166666666675
11770,1688798227.84,06.37.07,-8.8953685,116.303144633,1.0,0.8,0.0,92289.0,92971.0,30.9,15.118,0.0,,,,12003.287,13240.0,-14.0,15994.0,17.10132,504_202307_08_0617_35_0011721,,,2,6.618844444444445
11771,1688798227.94,06.37.07,-8.8953685,116.303144633,1.0,0.8,0.0,92289.0,92971.0,30.9,15.118,0.0,,,,12003.287,13240.0,-14.0,16010.0,17.10132,504_202307_08_0617_35_0011722,,,2,6.6188722222222225
11772,1688798228.05,06.37.07,-8.8953685,116.303144633,1.0,0.8,0.0,92289.0,92971.0,30.9,15.118,0.0,,,,12003.287,13239.0,-17.0,16014.0,17.10132,504_202307_08_0617_35_0011723,,,2,6.618902777742223
11773,1688798228.15,06.37.07,-8.8953685,116.303144633,1.0,0.8,0.0,92289.0,92971.0,30.9,15.118,0.0,,,,12003.287,13239.0,-17.0,16023.0,17.10132,504_202307_08_0617_35_0011724,,,2,6.6189305555911115
11774,1688798228.24,06.37.07,-8.8953685,116.303144633,1.0,0.8,0.0,92289.0,92971.0,30.9,15.118,0.0,,,,12003.287,13239.0,-23.0,16002.0,17.10132,504_202307_08_0617_35_0011725,,,2,6.618955555555556
11775,1688798228.35,06.37.07,-8.8953685,116.303144633,1.0,0.8,0.0,92289.0,92971.0,30.9,15.118,0.0,,,,12003.287,13239.0,-23.0,16002.0,17.10132,504_202307_08_0617_35_0011726,,,2,6.618986111075556
11776,1688798228.44,06.37.07,-8.8953685,116.303144633,1.0,0.8,0.0,92289.0,92971.0,30.9,15.118,0.0,,,,12003.287,13239.0,-17.0,16006.0,17.10132,504_202307_08_0617_35_0011727,,,2,6.619011111111112
11777,1688798228.54,06.37.07,-8.8953685,116.303144633,1.0,0.8,0.0,92289.0,92971.0,30.9,15.118,0.0,,,,12003.287,13239.0,-17.0,16006.0,17.10132,504_202307_08_0617_35_0011728,,,2,6.619038888888889
11778,1688798228.64,06.37.07,-8.8953685,116.303144633,1.0,0.8,0.0,92289.0,92971.0,30.9,15.118,0.0,,,,12003.287,13241.0,-16.0,16035.0,17.10132,504_202307_08_0617_35_0011729,,,2,6.619066666666667
11779,1688798228.74,06.37.07,-8.8953685,116.303144633,1.0,0.8,0.0,92289.0,92971.0,30.7,15.118,0.0006,,,,12003.287,13241.0,-16.0,15989.0,17.10132,504_202307_08_0617_35_0011730,,,2,6.619094444444445
11780,1688798228.85,06.37.08,-8.8953685,116.303144533,1.0,0.8,0.0,92289.0,92971.0,30.7,15.118,0.0,,,,12003.287,13238.0,-19.0,15989.0,17.10132,504_202307_08_0617_35_0011731,,,2,6.619124999964445
11781,1688798228.95,06.37.08,-8.8953685,116.303144533,1.0,0.8,0.0,92289.0,92971.0,30.7,15.118,0.0,,,,12003.287,13238.0,-19.0,16010.0,17.10132,504_202307_08_0617_35_0011732,,,2,6.619152777813333
11782,1688798229.05,06.37.08,-8.8953685,116.303144533,1.0,0.8,0.0,92289.0,92971.0,30.7,15.118,0.0,,,,12003.287,13239.0,-13.0,16019.0,17.10132,504_202307_08_0617_35_0011733,,,2,6.619180555520001
11783,1688798229.14,06.37.08,-8.8953685,116.303144533,1.0,0.8,0.0,92289.0,92971.0,30.7,15.118,0.0,,,,12003.287,13239.0,-13.0,15994.0,17.10132,504_202307_08_0617_35_0011734,,,2,6.619205555555556
11784,1688798229.25,06.37.08,-8.8953685,116.303144533,1.0,0.8,0.0,92289.0,92971.0,30.7,15.118,0.0,,,,12003.287,13238.0,-17.0,16010.0,17.10132,504_202307_08_0617_35_0011735,,,2,6.619236111075556
11785,1688798229.35,06.37.08,-8.8953685,116.303144533,1.0,0.8,0.0,92289.0,92971.0,30.7,15.118,0.0,,,,12003.287,13238.0,-17.0,15994.0,17.10132,504_202307_08_0617_35_0011736,,,2,6.619263888853334
11786,1688798229.44,06.37.08,-8.8953685,116.303144533,1.0,0.8,0.0,92289.0,92971.0,30.7,15.118,0.0,,,,12003.287,13238.0,-17.0,16002.0,17.10132,504_202307_08_0617_35_0011737,,,2,6.61928888888889
11787,1688798229.55,06.37.08,-8.8953685,116.303144533,1.0,0.8,0.0,92289.0,92971.0,30.7,15.118,0.0,,,,12003.287,13238.0,-17.0,16010.0,17.10132,504_202307_08_0617_35_0011738,,,2,6.619319444408889
11788,1688798229.65,06.37.08,-8.8953685,116.303144533,1.0,0.8,0.0,92289.0,92971.0,30.7,15.118,0.0,,,,12003.287,13237.0,-24.0,16027.0,17.10132,504_202307_08_0617_35_0011739,,,2,6.619347222257778
11789,1688798229.75,06.37.08,-8.8953685,116.303144533,1.0,0.8,0.0,92289.0,92971.0,30.7,15.118,0.0,,,,12003.287,13237.0,-24.0,16002.0,17.10132,504_202307_08_0617_35_0011740,,,2,6.619375000035556
11790,1688798229.85,06.37.09,-8.895368517,116.303144483,1.0,0.8,0.0,92289.0,92971.0,30.7,15.118,0.0,,,,12003.287,13239.0,-14.0,15998.0,17.10132,504_202307_08_0617_35_0011741,,,2,6.619402777742223
11791,1688798229.94,06.37.09,-8.895368517,116.303144483,1.0,0.8,0.0,92289.0,92971.0,30.7,15.118,0.0,,,,12003.287,13239.0,-14.0,16019.0,17.10132,504_202307_08_0617_35_0011742,,,2,6.619427777777778
11792,1688798230.04,06.37.09,-8.895368517,116.303144483,1.0,0.8,0.0,92289.0,92971.0,30.7,15.118,0.0,,,,12003.287,13240.0,-15.0,16010.0,17.10132,504_202307_08_0617_35_0011743,,,2,6.619455555555556
11793,1688798230.14,06.37.09,-8.895368517,116.303144483,1.0,0.8,0.0,92289.0,92971.0,30.7,15.118,0.0,,,,12003.287,13240.0,-15.0,16019.0,17.10132,504_202307_08_0617_35_0011744,,,2,6.619483333333334
11794,1688798230.24,06.37.09,-8.895368517,116.303144483,1.0,0.8,0.0,92289.0,92971.0,30.7,15.118,0.0,,,,12003.287,13238.0,-18.0,16010.0,17.10132,504_202307_08_0617_35_0011745,,,2,6.619511111111112
11795,1688798230.34,06.37.09,-8.895368517,116.303144483,1.0,0.8,0.0,92289.0,92971.0,30.7,15.118,0.0,,,,12003.287,13238.0,-18.0,15994.0,17.10132,504_202307_08_0617_35_0011746,,,2,6.619538888888889
11796,1688798230.44,06.37.09,-8.895368517,116.303144483,1.0,0.8,0.0,92289.0,92971.0,30.7,15.118,0.0,,,,12003.287,13237.0,-18.0,15994.0,17.10132,504_202307_08_0617_35_0011747,,,2,6.6195666666666675
11797,1688798230.55,06.37.09,-8.895368517,116.303144483,1.0,0.8,0.0,92289.0,92971.0,30.7,15.118,0.0,,,,12003.287,13237.0,-18.0,15998.0,17.10132,504_202307_08_0617_35_0011748,,,2,6.619597222186667
11798,1688798230.65,06.37.09,-8.895368517,116.303144483,1.0,0.8,0.0,92289.0,92971.0,30.7,15.118,0.0,,,,12003.287,13239.0,-17.0,16014.0,17.10132,504_202307_08_0617_35_0011749,,,2,6.619625000035556
11799,1688798230.74,06.37.09,-8.895368517,116.303144483,1.0,0.8,0.0,92289.0,92971.0,30.7,15.118,0.0,,,,12003.287,13239.0,-17.0,16014.0,17.10132,504_202307_08_0617_35_0011750,,,2,6.61965
11800,1688798230.84,06.37.10,-8.895368517,116.30314445,1.0,0.8,0.0,92289.0,92971.0,30.7,15.118,0.0,,,,12003.287,13238.0,-17.0,16010.0,17.10132,504_202307_08_0617_35_0011751,,,2,6.619677777777778
11801,1688798230.94,06.37.10,-8.895368517,116.30314445,1.0,0.8,0.0,92289.0,92971.0,30.7,15.118,0.0,,,,12003.287,13238.0,-17.0,16002.0,17.10132,504_202307_08_0617_35_0011752,,,2,6.619705555555556
11802,1688798231.05,06.37.10,-8.895368517,116.30314445,1.0,0.8,0.0,92289.0,92971.0,30.7,15.118,0.0,,,,12003.287,13238.0,-16.0,15994.0,17.10132,504_202307_08_0617_35_0011753,,,2,6.619736111075556
11803,1688798231.14,06.37.10,-8.895368517,116.30314445,1.0,0.8,0.0,92289.0,92971.0,30.7,15.118,0.0,,,,12003.287,13238.0,-16.0,16014.0,17.10132,504_202307_08_0617_35_0011754,,,2,6.619761111111112
11804,1688798231.24,06.37.10,-8.895368517,116.30314445,1.0,0.8,0.0,92289.0,92971.0,30.7,15.118,0.0,,,,12003.287,13239.0,-16.0,16002.0,17.10132,504_202307_08_0617_35_0011755,,,2,6.619788888888889
11805,1688798231.35,06.37.10,-8.895368517,116.30314445,1.0,0.8,0.0,92289.0,92971.0,30.7,15.118,0.0,,,,12003.287,13239.0,-16.0,16010.0,17.10132,504_202307_08_0617_35_0011756,,,2,6.619819444408889
11806,1688798231.44,06.37.10,-8.895368517,116.30314445,1.0,0.8,0.0,92289.0,92971.0,30.7,15.118,0.0,,,,12003.287,13239.0,-18.0,16023.0,17.10132,504_202307_08_0617_35_0011757,,,2,6.619844444444445
11807,1688798231.55,06.37.10,-8.895368517,116.30314445,1.0,0.8,0.0,92289.0,92971.0,30.7,15.118,0.0,,,,12003.287,13239.0,-18.0,16010.0,17.10132,504_202307_08_0617_35_0011758,,,2,6.619874999964445
11808,1688798231.64,06.37.10,-8.895368517,116.30314445,1.0,0.8,0.0,92289.0,92971.0,30.7,15.118,0.0,,,,12003.287,13239.0,-18.0,16027.0,17.10132,504_202307_08_0617_35_0011759,,,2,6.6199
11809,1688798231.74,06.37.10,-8.895368517,116.30314445,1.0,0.8,0.0,92289.0,92971.0,30.7,15.118,0.0,,,,12003.287,13239.0,-18.0,16019.0,17.10132,504_202307_08_0617_35_0011760,,,2,6.619927777777778
11810,1688798231.84,06.37.11,-8.895368517,116.3031444,1.0,0.8,0.0,92289.0,92971.0,30.7,15.118,0.0,,,,12003.287,13238.0,-20.0,16031.0,17.10132,504_202307_08_0617_35_0011761,,,2,6.619955555555556
11811,1688798231.94,06.37.11,-8.895368517,116.3031444,1.0,0.8,0.0,92289.0,92971.0,30.7,15.118,0.0,,,,12003.287,13238.0,-20.0,16002.0,17.10132,504_202307_08_0617_35_0011762,,,2,6.619983333333334
11812,1688798232.05,06.37.11,-8.895368517,116.3031444,1.0,0.8,0.0,92289.0,92971.0,30.9,15.118,-0.0006,,,,12003.287,13239.0,-16.0,16002.0,17.10132,504_202307_08_0617_35_0011763,,,2,6.620013888853334
11813,1688798232.15,06.37.11,-8.895368517,116.3031444,1.0,0.8,0.0,92289.0,92971.0,30.9,15.118,0.0,,,,12003.287,13239.0,-16.0,15998.0,17.10132,504_202307_08_0617_35_0011764,,,2,6.620041666702223
11814,1688798232.24,06.37.11,-8.895368517,116.3031444,1.0,0.8,0.0,92289.0,92971.0,30.9,15.118,0.0,,,,12003.287,13240.0,-21.0,16019.0,17.10132,504_202307_08_0617_35_0011765,,,2,6.620066666666667
11815,1688798232.35,06.37.11,-8.895368517,116.3031444,1.0,0.8,0.0,92289.0,92971.0,30.9,15.118,0.0,,,,12003.287,13240.0,-21.0,16006.0,17.10132,504_202307_08_0617_35_0011766,,,2,6.620097222186667
11816,1688798232.45,06.37.11,-8.895368517,116.3031444,1.0,0.8,0.0,92289.0,92971.0,30.9,15.118,0.0,,,,12003.287,13239.0,-18.0,16002.0,17.10132,504_202307_08_0617_35_0011767,,,2,6.620125000035556
11817,1688798232.55,06.37.11,-8.895368517,116.3031444,1.0,0.8,0.0,92289.0,92971.0,30.9,15.118,0.0,,,,12003.287,13239.0,-18.0,16023.0,17.10132,504_202307_08_0617_35_0011768,,,2,6.620152777742223
11818,1688798232.65,06.37.11,-8.895368517,116.3031444,1.0,0.8,0.0,92289.0,92971.0,30.9,15.118,0.0,,,,12003.287,13240.0,-16.0,16002.0,17.10132,504_202307_08_0617_35_0011769,,,2,6.620180555591111
11819,1688798232.75,06.37.11,-8.895368517,116.3031444,1.0,0.8,0.0,92290.0,92972.0,30.9,15.1181,0.0,,,,12003.287,13240.0,-16.0,16010.0,17.101421,504_202307_08_0617_35_0011770,,,2,6.62020833336889
11820,1688798232.85,06.37.12,-8.8953685,116.303144417,1.0,0.8,0.0,92290.0,92972.0,30.9,15.1181,0.0,,,,12003.287,13238.0,-22.0,16006.0,17.101421,504_202307_08_0617_35_0011771,,,2,6.620236111075556
11821,1688798232.95,06.37.12,-8.8953685,116.303144417,1.0,0.8,0.0,92290.0,92972.0,30.9,15.1181,0.0,,,,12003.287,13238.0,-22.0,15998.0,17.101421,504_202307_08_0617_35_0011772,,,2,6.620263888924445
11822,1688798233.04,06.37.12,-8.8953685,116.303144417,1.0,0.8,0.0,92290.0,92972.0,30.9,15.1181,0.0,,,,12003.287,13240.0,-20.0,16010.0,17.101421,504_202307_08_0617_35_0011773,,,2,6.620288888888889
11823,1688798233.14,06.37.12,-8.8953685,116.303144417,1.0,0.8,0.0,92290.0,92972.0,30.9,15.1181,0.0,,,,12003.287,13240.0,-20.0,16023.0,17.101421,504_202307_08_0617_35_0011774,,,2,6.6203166666666675
11824,1688798233.25,06.37.12,-8.8953685,116.303144417,1.0,0.8,0.0,92290.0,92972.0,30.9,15.1181,0.0,,,,12003.286,13238.0,-22.0,16010.0,17.101419,504_202307_08_0617_35_0011775,,,2,6.620347222186667
11825,1688798233.35,06.37.12,-8.8953685,116.303144417,1.0,0.8,0.0,92290.0,92972.0,30.9,15.1181,0.0,,,,12003.286,13238.0,-22.0,15998.0,17.101419,504_202307_08_0617_35_0011776,,,2,6.620374999964445
11826,1688798233.44,06.37.12,-8.8953685,116.303144417,1.0,0.8,0.0,92290.0,92972.0,30.9,15.1181,0.0,,,,12003.286,13239.0,-20.0,16006.0,17.101419,504_202307_08_0617_35_0011777,,,2,6.6204
11827,1688798233.54,06.37.12,-8.8953685,116.303144417,1.0,0.8,0.0,92290.0,92972.0,30.9,15.1181,0.0,,,,12003.286,13239.0,-20.0,16006.0,17.101419,504_202307_08_0617_35_0011778,,,2,6.6204277777777785
11828,1688798233.64,06.37.12,-8.8953685,116.303144417,1.0,0.8,0.0,92290.0,92972.0,30.9,15.1181,0.0,,,,12003.286,13238.0,-17.0,16023.0,17.101419,504_202307_08_0617_35_0011779,,,2,6.620455555555556
11829,1688798233.74,06.37.12,-8.8953685,116.303144417,1.0,0.8,0.0,92290.0,92972.0,30.9,15.1181,0.0,,,,12003.286,13238.0,-17.0,16019.0,17.101419,504_202307_08_0617_35_0011780,,,2,6.6204833333333335
11830,1688798233.84,06.37.13,-8.89536845,116.303144433,1.0,0.7,0.0,92290.0,92972.0,30.9,15.1181,0.0,,,,12003.286,13240.0,-19.0,16002.0,17.101419,504_202307_08_0617_35_0011781,,,2,6.620511111111112
11831,1688798233.94,06.37.13,-8.89536845,116.303144433,1.0,0.7,0.0,92290.0,92972.0,30.9,15.1181,0.0,,,,12003.286,13240.0,-19.0,16002.0,17.101419,504_202307_08_0617_35_0011782,,,2,6.620538888888889
11832,1688798234.04,06.37.13,-8.89536845,116.303144433,1.0,0.7,0.0,92290.0,92972.0,30.9,15.1181,0.0,,,,12003.286,13238.0,-19.0,16002.0,17.101419,504_202307_08_0617_35_0011783,,,2,6.620566666666667
11833,1688798234.14,06.37.13,-8.89536845,116.303144433,1.0,0.7,0.0,92290.0,92972.0,30.9,15.1181,0.0,,,,12003.286,13238.0,-19.0,16002.0,17.101419,504_202307_08_0617_35_0011784,,,2,6.620594444444445
11834,1688798234.24,06.37.13,-8.89536845,116.303144433,1.0,0.7,0.0,92290.0,92972.0,30.9,15.1181,0.0,,,,12003.286,13238.0,-22.0,16002.0,17.101419,504_202307_08_0617_35_0011785,,,2,6.620622222222223
11835,1688798234.34,06.37.13,-8.89536845,116.303144433,1.0,0.7,0.0,92290.0,92972.0,30.9,15.1181,0.0,,,,12003.286,13238.0,-22.0,16002.0,17.101419,504_202307_08_0617_35_0011786,,,2,6.62065
11836,1688798234.44,06.37.13,-8.89536845,116.303144433,1.0,0.7,0.0,92290.0,92972.0,30.9,15.1181,0.0,,,,12003.286,13238.0,-18.0,16002.0,17.101419,504_202307_08_0617_35_0011787,,,2,6.620677777777778
11837,1688798234.55,06.37.13,-8.89536845,116.303144433,1.0,0.7,0.0,92290.0,92972.0,30.9,15.1181,0.0,,,,12003.286,13238.0,-18.0,16002.0,17.101419,504_202307_08_0617_35_0011788,,,2,6.620708333297778
11838,1688798234.65,06.37.13,-8.89536845,116.303144433,1.0,0.7,0.0,92290.0,92972.0,30.9,15.1181,0.0,,,,12003.286,13238.0,-20.0,16002.0,17.101419,504_202307_08_0617_35_0011789,,,2,6.620736111146667
11839,1688798234.75,06.37.13,-8.89536845,116.303144433,1.0,0.7,0.0,92290.0,92972.0,30.9,15.1181,0.0,,,,12003.286,13238.0,-20.0,16002.0,17.101419,504_202307_08_0617_35_0011790,,,2,6.620763888924445
11840,1688798234.84,06.37.14,-8.895368467,116.30314445,1.0,0.7,0.0,92290.0,92972.0,30.9,15.1181,0.0,,,,12003.286,13239.0,-15.0,16002.0,17.101419,504_202307_08_0617_35_0011791,,,2,6.62078888888889
11841,1688798234.94,06.37.14,-8.895368467,116.30314445,1.0,0.7,0.0,92290.0,92972.0,30.9,15.1181,0.0,,,,12003.286,13239.0,-15.0,16002.0,17.101419,504_202307_08_0617_35_0011792,,,2,6.620816666666667
11842,1688798235.04,06.37.14,-8.895368467,116.30314445,1.0,0.7,0.0,92290.0,92972.0,30.9,15.1181,0.0,,,,12003.286,13238.0,-22.0,16002.0,17.101419,504_202307_08_0617_35_0011793,,,2,6.620844444444445
11843,1688798235.14,06.37.14,-8.895368467,116.30314445,1.0,0.7,0.0,92290.0,92972.0,30.9,15.1181,0.0,,,,12003.286,13238.0,-22.0,16002.0,17.101419,504_202307_08_0617_35_0011794,,,2,6.620872222222222
11844,1688798235.24,06.37.14,-8.895368467,116.30314445,1.0,0.7,0.0,92290.0,92972.0,30.9,15.1181,0.0,,,,12003.286,13239.0,-18.0,16002.0,17.101419,504_202307_08_0617_35_0011795,,,2,6.620900000000001
11845,1688798235.34,06.37.14,-8.895368467,116.30314445,1.0,0.7,0.0,92290.0,92972.0,30.9,15.1181,0.0,,,,12003.286,13239.0,-18.0,16002.0,17.101419,504_202307_08_0617_35_0011796,,,2,6.620927777777778
11846,1688798235.44,06.37.14,-8.895368467,116.30314445,1.0,0.7,0.0,92290.0,92972.0,30.9,15.1181,0.0,,,,12003.286,13238.0,-19.0,16002.0,17.101419,504_202307_08_0617_35_0011797,,,2,6.620955555555556
11847,1688798235.55,06.37.14,-8.895368467,116.30314445,1.0,0.7,0.0,92290.0,92972.0,30.9,15.1181,0.0,,,,12003.286,13238.0,-19.0,15994.0,17.101419,504_202307_08_0617_35_0011798,,,2,6.620986111075556
11848,1688798235.64,06.37.14,-8.895368467,116.30314445,1.0,0.7,0.0,92290.0,92972.0,30.9,15.1181,0.0,,,,12003.286,13237.0,-23.0,15994.0,17.101419,504_202307_08_0617_35_0011799,,,2,6.621011111111112
11849,1688798235.74,06.37.14,-8.895368467,116.30314445,1.0,0.7,0.0,92290.0,92972.0,30.9,15.1181,0.0,,,,12003.286,13237.0,-23.0,16006.0,17.101419,504_202307_08_0617_35_0011800,,,2,6.621038888888889
11850,1688798235.85,06.37.15,-8.8953685,116.3031445,1.0,0.7,0.0,92290.0,92972.0,30.9,15.1181,0.0,,,,12003.286,13239.0,-18.0,15994.0,17.101419,504_202307_08_0617_35_0011801,,,2,6.62106944440889
11851,1688798235.95,06.37.15,-8.8953685,116.3031445,1.0,0.7,0.0,92290.0,92972.0,30.9,15.1181,0.0,,,,12003.286,13239.0,-18.0,15998.0,17.101419,504_202307_08_0617_35_0011802,,,2,6.621097222257778
11852,1688798236.05,06.37.15,-8.8953685,116.3031445,1.0,0.7,0.0,92290.0,92972.0,30.9,15.1181,0.0,,,,12003.286,13240.0,-24.0,16002.0,17.101419,504_202307_08_0617_35_0011803,,,2,6.621124999964445
11853,1688798236.15,06.37.15,-8.8953685,116.3031445,1.0,0.7,0.0,92290.0,92972.0,30.9,15.1181,0.0,,,,12003.286,13240.0,-24.0,15994.0,17.101419,504_202307_08_0617_35_0011804,,,2,6.621152777813334
11854,1688798236.24,06.37.15,-8.8953685,116.3031445,1.0,0.7,0.0,92290.0,92972.0,30.9,15.1181,0.0,,,,12003.286,13238.0,-21.0,15998.0,17.101419,504_202307_08_0617_35_0011805,,,2,6.6211777777777785
11855,1688798236.35,06.37.15,-8.8953685,116.3031445,1.0,0.7,0.0,92290.0,92972.0,30.9,15.1181,0.0,,,,12003.286,13238.0,-21.0,16006.0,17.101419,504_202307_08_0617_35_0011806,,,2,6.621208333297778
11856,1688798236.45,06.37.15,-8.8953685,116.3031445,1.0,0.7,0.0,92290.0,92972.0,30.9,15.1181,0.0,,,,12003.286,13238.0,-19.0,16014.0,17.101419,504_202307_08_0617_35_0011807,,,2,6.6212361111466675
11857,1688798236.55,06.37.15,-8.8953685,116.3031445,1.0,0.7,0.0,92290.0,92972.0,30.9,15.1181,0.0,,,,12003.286,13238.0,-19.0,16023.0,17.101419,504_202307_08_0617_35_0011808,,,2,6.621263888853334
11858,1688798236.65,06.37.15,-8.8953685,116.3031445,1.0,0.7,0.0,92290.0,92972.0,30.9,15.1181,0.0,,,,12003.286,13238.0,-18.0,16006.0,17.101419,504_202307_08_0617_35_0011809,,,2,6.621291666702223
11859,1688798236.74,06.37.15,-8.8953685,116.3031445,1.0,0.7,0.0,92290.0,92972.0,30.9,15.1181,0.0,,,,12003.286,13238.0,-18.0,16002.0,17.101419,504_202307_08_0617_35_0011810,,,2,6.621316666666667
11860,1688798236.84,06.37.16,-8.89536845,116.303144417,1.0,0.7,0.0,92290.0,92972.0,30.9,15.1181,0.0,,,,12003.286,13238.0,-20.0,16006.0,17.101419,504_202307_08_0617_35_0011811,,,2,6.6213444444444445
11861,1688798236.94,06.37.16,-8.89536845,116.303144417,1.0,0.7,0.0,92290.0,92972.0,30.9,15.1181,0.0,,,,12003.286,13238.0,-20.0,15985.0,17.101419,504_202307_08_0617_35_0011812,,,2,6.621372222222223
11862,1688798237.05,06.37.16,-8.89536845,116.303144417,1.0,0.7,0.0,92290.0,92972.0,30.9,15.1181,0.0,,,,12003.286,13240.0,-15.0,16010.0,17.101419,504_202307_08_0617_35_0011813,,,2,6.621402777742222
11863,1688798237.15,06.37.16,-8.89536845,116.303144417,1.0,0.7,0.0,92290.0,92972.0,30.9,15.1181,0.0,,,,12003.286,13240.0,-15.0,16023.0,17.101419,504_202307_08_0617_35_0011814,,,2,6.621430555591112
11864,1688798237.25,06.37.16,-8.89536845,116.303144417,1.0,0.7,0.0,92290.0,92972.0,30.9,15.1181,0.0,,,,12003.286,13240.0,-23.0,16023.0,17.101419,504_202307_08_0617_35_0011815,,,2,6.621458333297778
11865,1688798237.35,06.37.16,-8.89536845,116.303144417,1.0,0.7,0.0,92290.0,92972.0,30.9,15.1181,0.0,,,,12003.286,13240.0,-23.0,16014.0,17.101419,504_202307_08_0617_35_0011816,,,2,6.621486111075556
11866,1688798237.45,06.37.16,-8.89536845,116.303144417,1.0,0.7,0.0,92290.0,92972.0,30.9,15.1181,0.0,,,,12003.286,13238.0,-19.0,16006.0,17.101419,504_202307_08_0617_35_0011817,,,2,6.6215138889244445
11867,1688798237.54,06.37.16,-8.89536845,116.303144417,1.0,0.7,0.0,92290.0,92972.0,30.9,15.1181,0.0,,,,12003.286,13238.0,-19.0,16006.0,17.101419,504_202307_08_0617_35_0011818,,,2,6.62153888888889
11868,1688798237.64,06.37.16,-8.89536845,116.303144417,1.0,0.7,0.0,92290.0,92972.0,30.9,15.1181,0.0,,,,12003.286,13239.0,-18.0,16010.0,17.101419,504_202307_08_0617_35_0011819,,,2,6.621566666666667
11869,1688798237.74,06.37.16,-8.89536845,116.303144417,1.0,0.7,0.0,92290.0,92972.0,30.9,15.1181,0.0,,,,12003.286,13239.0,-18.0,15985.0,17.101419,504_202307_08_0617_35_0011820,,,2,6.621594444444445
11870,1688798237.85,06.37.17,-8.89536845,116.303144433,1.0,0.7,0.0,92290.0,92972.0,30.9,15.1181,0.0,,,,12003.286,13239.0,-16.0,16023.0,17.101419,504_202307_08_0617_35_0011821,,,2,6.621624999964445
11871,1688798237.94,06.37.17,-8.89536845,116.303144433,1.0,0.7,0.0,92290.0,92972.0,30.9,15.1181,0.0,,,,12003.286,13239.0,-16.0,16019.0,17.101419,504_202307_08_0617_35_0011822,,,2,6.621650000000001
11872,1688798238.05,06.37.17,-8.89536845,116.303144433,1.0,0.7,0.0,92290.0,92972.0,30.9,15.1181,0.0,,,,12003.284,13240.0,-16.0,15989.0,17.101419,504_202307_08_0617_35_0011823,,,2,6.62168055552
11873,1688798238.15,06.37.17,-8.89536845,116.303144433,1.0,0.7,0.0,92290.0,92972.0,30.9,15.1181,0.0,,,,12003.284,13240.0,-16.0,15994.0,17.101419,504_202307_08_0617_35_0011824,,,2,6.62170833336889
11874,1688798238.25,06.37.17,-8.89536845,116.303144433,1.0,0.7,0.0,92290.0,92972.0,30.9,15.1181,0.0,,,,12003.284,13238.0,-19.0,16002.0,17.101419,504_202307_08_0617_35_0011825,,,2,6.621736111075556
11875,1688798238.35,06.37.17,-8.89536845,116.303144433,1.0,0.7,0.0,92290.0,92972.0,30.9,15.1181,0.0,,,,12003.284,13238.0,-19.0,15994.0,17.101419,504_202307_08_0617_35_0011826,,,2,6.621763888853334
11876,1688798238.44,06.37.17,-8.89536845,116.303144433,1.0,0.7,0.0,92290.0,92972.0,30.9,15.1181,0.0,,,,12003.284,13239.0,-17.0,15989.0,17.101419,504_202307_08_0617_35_0011827,,,2,6.621788888888889
11877,1688798238.54,06.37.17,-8.89536845,116.303144433,1.0,0.7,0.0,92290.0,92972.0,30.9,15.1181,0.0,,,,12003.284,13239.0,-17.0,16023.0,17.101419,504_202307_08_0617_35_0011828,,,2,6.621816666666668
11878,1688798238.64,06.37.17,-8.89536845,116.303144433,1.0,0.7,0.0,92291.0,92973.0,30.9,15.1183,0.0984,,,,12003.281,13239.0,-17.0,16014.0,17.10162,504_202307_08_0617_35_0011829,,,2,6.621844444444445
11879,1688798238.74,06.37.17,-8.89536845,116.303144433,1.0,0.7,0.0,92291.0,92973.0,30.9,15.1183,0.0,,,,12003.281,13239.0,-17.0,16014.0,17.10162,504_202307_08_0617_35_0011830,,,2,6.621872222222223
11880,1688798238.85,06.37.18,-8.89536845,116.30314445,1.0,0.7,0.0,92291.0,92973.0,30.9,15.1183,0.0,,,,12003.279,13238.0,-18.0,16014.0,17.10162,504_202307_08_0617_35_0011831,,,2,6.621902777742223
